C (t = 0),0,1,2,3,4,5,6,7,8,9,10,20,30,40,50,60,70,80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.9216917066226,3503.19243938048,3503.19243938048,3503.19243938048,3503.19243938048,3503.19243938048,3503.19214158259,3289.25352959028,2948.49103610848,2077.25409017324,4.3915399354583e-07,4.23574258360137e-08,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.7334123643818,3033.94209260992,3033.94209260992,3033.94209260992,3033.94209260992,3033.94209260992,3033.94174630467,3108.09678780907,3217.87976001642,3445.77778733785,3938.67813489755,4314.37891021982,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.4733729835888,2963.97439462617,2963.97439462617,2963.97439462617,2963.97439462617,2963.97439462617,2963.9740999147,2985.80600939605,3040.05264742252,3231.95313761994,3753.92073936103,3650.13203281334,0,0,0,0,0,0,0
30.5174699473806,2511.68337895987,2511.68337895987,2511.68337895987,2511.68337895987,2511.68337895987,2511.68311698249,2429.29605112073,2332.60647323335,2229.81152756925,2105.46867206603,1037.74710834247,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.1333247641864,2979.15899433259,2979.15899433259,2979.15899433259,2979.15899433259,2979.15899433259,2979.1586450179,3063.58762294075,3180.74637681315,3395.04255055499,3823.6665161232,4359.28726294914,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6693149128891,2560.46930097294,2560.46930097294,2560.46930097294,2560.46930097294,2560.46930097294,2560.46902164351,2453.08785426692,2321.31392883608,2139.85698405195,1850.05972370812,921.223337886341,0,0,0,0,0,0,0
48.8967653141708,3090.43041846604,3090.43041846604,3090.43041846604,3090.43041846604,3090.43041846604,3090.43006431819,3179.81183221162,3304.18298856197,3523.82044059514,3958.76238037518,4702.54151718455,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3596739537015,2622.11436761171,2622.11436761171,2622.11436761171,2622.11436761171,2622.11436761171,2622.1140834455,2551.88081088543,2474.06042118755,2394.90044662922,2322.81422166316,1728.5652244246,0,0,0,0,0,0,0
58.0872596533576,3011.82667325989,3011.82667325989,3011.82667325989,3011.82667325989,3011.82667325989,3011.82631652264,3174.29968011292,3387.70841994555,3744.72040931586,4410.2778610288,5434.92821484628,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
